129,3,1,0
130,3,0,0
131,3,1,0
132,4,0,1
133,5,0,0
134,3,0,1
135,3,1,0
136,1,1,0
137,5,1,0
138,2,0,1
139,4,0,1
140,5,0,0
141,2,0,0
142,5,0,0
143,2,0,0
144,5,0,0
145,4,0,1
146,3,1,0
147,4,1,1
148,3,1,0
149,3,1,0
150,4,0,1
151,2,1,0
152,2,0,0
153,4,0,1
154,2,1,1
155,4,0,1
156,4,0,1
157,4,1,0
158,3,0,1
159,5,0,0
160,3,0,0
161,4,0,0
162,5,0,0
163,3,0,0
164,4,0,1
165,2,0,0
166,2,1,0
167,3,0,0
168,4,0,1
169,4,0,1
170,5,0,0
171,4,1,0
172,1,0,0
173,1,1,0
174,2,0,0
175,5,1,0
176,5,0,0
177,4,0,1
178,3,0,1
179,2,0,0
180,3,0,1
181,5,0,0
182,5,0,1
183,3,0,1
184,2,0,0
185,2,1,0
186,3,0,1
187,2,0,0
188,1,0,0
189,3,0,1
190,3,1,0
191,2,0,0
192,3,0,1
193,5,0,0
194,2,1,0
195,2,0,0
196,3,0,1
197,1,1,0
198,3,0,1
199,4,0,1
200,2,0,0
201,2,0,0
202,2,1,0
203,2,0,0
204,4,0,0
205,4,1,0
206,4,0,1
207,4,0,0
208,3,0,1
209,2,0,0
210,2,1,0
211,4,0,1
212,4,0,1
213,4,0,0
214,2,0,0
215,4,0,1
216,3,0,1
217,2,0,0
218,2,0,0
219,3,0,1
220,4,0,1
221,3,0,0
222,4,1,0
223,4,0,1
224,2,0,0
225,2,0,0
226,1,0,0
227,4,1,0
228,2,0,0
229,3,0,1
230,3,0,0
231,2,0,0
232,3,0,1
233,2,0,0
234,4,0,1
235,3,0,1
236,5,0,1
237,4,0,0
238,4,0,1
239,5,0,0
240,4,1,1
241,5,1,0
242,4,0,1
243,1,1,0
244,3,0,1
245,5,1,1
246,3,0,0
247,5,0,0
248,2,0,0
249,3,0,0
250,5,1,1
251,2,0,0
252,3,1,0
253,3,0,0
254,5,0,0
255,5,0,0
256,2,0,0
257,1,0,0
258,4,0,1
259,4,1,0
260,3,0,1
261,3,0,1
262,2,0,0
263,4,0,1
264,5,1,0
265,4,0,1
266,4,0,1
267,2,0,1
268,4,1,0
269,1,0,0
270,2,1,0
271,3,0,1
272,3,1,0
273,1,0,0
274,5,1,0
275,1,0,0
276,1,0,0
277,3,1,0
278,2,0,0
279,5,0,0
280,2,0,0
281,2,0,0
282,1,1,0
283,4,1,0
284,2,1,0
285,5,0,0
286,5,0,0
287,3,1,0
288,4,0,1
289,2,0,0
290,3,1,0
291,1,0,0
292,1,0,0
293,5,0,0
294,3,0,0
295,3,0,1
296,5,0,0
297,5,0,0
298,4,0,1
299,5,0,0
300,2,0,0
301,5,1,0
302,5,1,0
303,3,0,1
304,4,0,1
305,5,0,0
306,2,0,0
307,2,0,0
308,4,0,1
309,5,0,0
310,3,1,0
311,3,0,0
312,1,0,0
313,2,0,0
314,4,1,1
315,2,0,0
316,2,0,0
317,3,0,1
318,4,0,1
319,3,1,0
320,5,0,0
321,5,0,0
322,3,0,1
323,3,0,1
324,3,0,1
325,3,1,0
326,2,1,0
327,3,0,1
328,1,0,0
329,4,0,1
330,3,0,0
331,4,0,1
332,2,0,0
333,5,0,0
334,4,1,0
335,2,1,0
336,2,0,0
337,2,0,0
338,3,1,0
339,5,0,0
340,4,0,1
341,5,1,1
342,3,0,0
343,4,0,1
344,5,0,0
345,4,0,1
346,5,1,0
347,3,0,1
348,3,1,0
349,4,0,1
350,3,0,0
351,2,0,0
352,1,1,0
353,5,0,1
354,2,0,1
355,4,1,0
356,2,1,0
357,5,0,0
358,4,0,1
359,2,0,0
360,4,0,1
361,4,0,1
362,5,0,0
363,3,1,0
364,2,0,0
365,4,1,0
366,1,0,0
367,4,0,1
368,2,1,0
369,1,1,0
370,4,0,1
371,4,1,1
372,4,0,1
373,4,1,0
374,4,0,1
375,2,0,1
376,1,1,0
377,2,0,0
378,3,1,0
379,5,0,0
380,3,0,1
381,3,0,0
382,3,1,0
383,5,1,0
384,4,0,1
385,5,1,1
386,2,1,1
387,3,1,0
388,2,1,0
389,3,1,0
390,3,0,0
391,2,1,0
392,2,0,0
393,3,0,1
394,5,1,0
395,5,0,0
396,1,0,0
397,4,1,1
398,4,0,1
399,3,0,0
400,3,1,0
401,3,0,1
402,1,0,0
403,5,1,1
404,4,1,0
405,2,0,0
406,3,1,0
407,4,0,1
408,2,1,0
409,2,1,0
410,3,0,0
411,2,1,0
412,3,0,0
413,3,0,0
414,5,1,0
415,3,0,0
416,3,0,1
417,3,0,1
418,1,0,0
419,4,0,1
420,2,0,0
421,4,0,1
422,4,0,1
423,2,1,0
424,4,0,1
425,3,1,0
426,3,0,1
427,2,0,0
428,3,1,0
429,4,0,1
430,5,1,0
431,4,0,1
432,2,0,0
433,2,0,0
434,3,0,1
435,4,0,1
436,5,0,0
437,3,1,0
438,2,0,0
439,4,0,1
440,5,0,0
441,3,0,1
442,4,0,1
443,2,1,0
444,3,0,1
445,1,0,0
446,2,0,0
447,2,0,0
448,3,0,0
449,3,0,1
450,3,0,1
451,5,1,0
452,4,0,0
453,2,0,1
454,5,1,0
455,5,0,0
456,4,0,1
457,3,0,1
458,3,0,0
459,3,1,0
460,4,1,0
461,5,0,0
462,4,0,1
463,5,1,0
464,5,0,0
465,4,0,1
466,3,0,0
467,3,1,0
468,3,0,1
469,2,0,1
470,3,1,0
471,3,0,0
472,1,0,0
473,3,0,1
474,4,0,1
475,1,0,0
476,3,1,0
477,1,1,0
478,4,0,1
479,3,0,0
480,5,0,0
481,3,0,0
482,4,0,1
483,2,0,0
484,4,0,1
485,3,1,0
486,3,1,0
487,3,0,1
488,5,0,0
489,5,0,0
490,4,0,1
491,1,1,0
492,2,0,1
493,3,0,1
494,2,0,0
495,2,1,0
496,4,0,1
497,4,0,1
498,4,0,0
499,2,0,0
500,2,0,0
501,1,1,0
502,3,0,1
503,2,0,0
504,4,1,0
505,4,1,0
506,1,0,0
507,3,0,1
508,3,0,0
509,2,1,0
510,5,0,0
511,2,0,1
512,2,1,0
513,2,0,0
514,2,1,0
515,4,0,1
516,4,0,1
517,2,0,0
518,3,0,0
519,3,0,1
520,1,0,0
521,5,0,0
522,4,0,1
523,4,0,1
524,3,0,1
525,5,0,0
526,4,1,0
527,3,1,0
528,3,1,0
529,5,0,0
530,5,0,0
531,5,0,0
532,4,1,0
533,4,0,1
534,4,0,1
535,4,0,1
536,4,0,1
537,1,0,0
538,5,0,1
539,2,0,0
540,3,1,0
541,4,0,1
542,3,0,1
543,1,0,1
544,5,0,0
545,3,1,0
546,4,0,1
547,2,0,0
548,5,0,0
549,4,0,1
550,4,1,0
551,2,0,0
552,3,0,0
553,4,0,1
554,3,0,0
555,1,0,0
556,2,0,0
557,1,0,0
558,5,0,0
559,5,1,0
560,4,0,1
561,4,0,1
562,4,1,1
563,2,0,0
564,2,0,0
565,2,1,0
566,2,0,0
567,4,0,0
568,2,0,0
569,1,0,0
570,4,0,1
571,3,0,1
572,5,0,0
573,3,1,1
574,1,0,0
575,4,1,0
576,5,0,0
577,3,0,0
578,3,0,1
579,3,1,0
580,3,1,1
581,5,0,0
582,4,0,1
583,3,0,1
584,4,0,1
585,3,0,1
586,3,0,1
587,2,0,0
588,2,1,1
589,4,0,1
590,4,0,1
591,5,1,0
592,4,0,1
593,2,0,0
594,4,0,1
595,5,0,0
596,2,1,0
597,3,0,0
598,4,0,1
599,3,0,1
600,4,0,1
601,4,0,1
602,2,1,1
603,2,0,0
604,3,0,0
605,4,0,1
606,3,0,1
607,1,1,0
608,5,0,0
609,4,0,1
610,1,0,1
611,3,1,1
612,2,1,0
613,4,1,0
614,1,1,0
615,3,0,0
616,5,0,0
617,4,1,0
618,2,0,0
619,4,0,1
620,4,0,0
621,3,0,1
622,2,1,0
623,4,0,1
624,2,0,0
625,4,1,0
626,3,0,0
627,3,1,0
628,3,0,0
629,3,1,1
630,1,0,0
631,5,0,0
632,2,0,0
633,4,0,1
634,2,0,0
635,1,0,0
636,4,0,1
637,5,1,0
638,3,0,1
639,5,1,0
640,2,1,0
641,3,0,1
642,5,0,0
643,2,0,1
644,4,1,1
645,3,0,0
646,4,0,1
647,3,0,1
648,3,0,0
649,2,0,0
650,5,0,0
651,5,1,0
652,5,0,1
653,2,0,0
654,2,1,0
655,3,1,0
656,5,1,0
657,3,0,0
658,2,0,0
659,4,0,1
660,2,0,0
661,3,0,0
662,2,0,0
663,4,0,1
664,4,0,1
665,4,0,1
666,2,1,0
667,3,0,1
668,2,0,0
669,3,0,1
670,4,0,1
671,4,1,0
672,3,0,1
673,1,0,1
674,3,0,1
675,3,0,1
676,5,0,1
677,1,0,0
678,5,0,1
679,3,1,0
680,4,1,1
681,2,1,0
682,3,0,0
683,2,0,0
684,5,0,0
685,3,0,1
686,3,0,1
687,5,0,0
688,4,1,0
689,2,1,0
690,4,1,0
691,3,0,1
692,4,0,1
693,2,1,0
694,1,1,0
695,3,0,1
696,5,0,0
697,3,0,0
698,4,1,0
699,1,0,0
700,5,0,0
701,3,0,1
702,2,0,0
703,2,0,0
704,2,0,0
705,2,0,1
706,2,0,1
707,4,0,1
708,3,0,1
709,4,0,1
710,1,0,0
711,4,0,1
712,2,0,0
713,3,0,1
714,4,1,0
715,2,0,0
716,5,0,0
717,4,0,1
718,5,0,0
719,4,0,1
720,4,0,1
721,3,0,0
722,5,1,0
723,3,0,1
724,1,0,0
725,5,0,0
726,3,0,1
727,3,0,1
728,4,0,1
729,5,0,1
730,1,0,0
731,4,1,0
732,3,0,1
733,3,1,0
734,1,0,0
735,4,1,0
736,4,0,1
737,5,0,0
738,5,0,0
739,3,1,0
740,4,1,0
741,1,0,0
742,4,1,0
743,5,0,0
744,5,1,1
745,4,0,1
746,4,0,1
747,2,0,0
748,3,0,0
749,2,0,0
750,4,0,1
751,4,1,1
752,3,1,0
753,3,0,1
754,4,0,1
755,3,0,1
756,2,1,0
757,2,0,0
758,2,1,0
759,3,1,0
760,2,1,0
761,3,1,0
762,3,0,1
763,3,0,0
764,2,1,0
765,5,1,0
766,3,0,1
767,1,0,1
768,1,0,1
769,2,0,0
770,1,1,0
771,2,0,0
772,3,0,0
773,5,0,0
774,2,0,0
775,2,0,0
776,3,0,0
777,3,0,1
778,4,0,1
779,3,1,1
780,1,0,1
781,4,0,1
782,4,0,1
783,5,1,0
784,2,0,1
785,2,0,0
786,5,1,1
787,5,0,0
788,3,0,1
789,4,0,1
790,5,0,0
791,4,0,0
792,5,0,0
793,5,0,0
794,3,0,1
795,4,0,0
796,3,0,1
797,4,0,1
798,5,1,0
799,5,0,0
800,4,0,1
801,5,0,0
802,3,0,1
803,4,0,1
804,3,1,0
805,2,0,1
806,3,0,1
807,3,1,0
808,3,0,0
809,4,0,1
810,2,0,0
811,3,0,0
812,3,1,0
813,1,0,0
814,5,1,0
815,3,0,1
816,2,0,0
817,1,0,0
818,4,0,1
819,4,0,1
820,3,0,1
821,3,1,0
822,3,0,1
823,4,0,1
824,3,0,1
825,1,0,0
826,3,0,0
827,3,0,1
828,3,1,0
829,5,0,0
830,4,0,1
831,4,0,1
832,4,0,0
833,4,0,1
834,4,0,1
835,2,0,0
836,4,1,0
837,4,1,0
838,2,0,0
839,5,0,0
840,2,0,0
841,4,0,1
842,3,0,0
843,2,1,0
844,5,0,0
845,4,0,1
846,1,0,0
847,2,0,0
848,4,0,1
849,1,0,0
850,3,0,0
851,2,1,1
852,3,1,0
853,5,0,0
854,3,0,1
855,2,0,0
856,5,0,0
857,4,0,1
858,2,0,1
859,2,0,0
860,4,1,0
861,3,0,0
862,4,0,1
863,5,1,0
864,3,0,1
865,3,0,1
866,3,0,1
867,5,0,0
868,2,1,0
869,5,0,0
870,4,0,1
871,2,0,0
872,4,0,1
873,3,0,1
874,2,0,0
875,4,0,1
876,3,0,1
877,5,0,0
878,3,0,0
879,4,1,1
880,2,0,0
881,3,0,1
882,3,0,0
883,4,0,1
884,3,0,0
885,2,0,0
886,3,0,1
887,4,1,1
888,3,0,1
889,2,0,0
890,3,0,1
891,5,0,0
892,4,0,1
893,3,1,0
894,4,0,1
895,2,0,0
896,3,0,1
897,4,0,1
898,4,1,0
899,2,0,0
900,4,0,1
901,5,0,0
902,3,0,1
903,3,0,1
904,5,1,0
905,2,1,1
906,2,0,0
907,4,0,1
908,3,0,0
909,4,1,0
910,3,0,1
911,4,0,1
912,2,0,1
913,5,1,0
914,4,0,1
915,1,0,0
916,3,0,1
917,4,0,1
918,2,1,0
919,2,0,0
920,3,1,1
921,2,0,1
922,4,1,0
923,5,0,0
924,4,0,1
925,5,0,0
926,5,0,0
927,5,0,0
928,3,0,0
929,2,0,0
930,3,0,0
931,5,0,0
932,1,1,0
933,3,0,1
934,3,0,0
935,4,1,1
936,4,0,1
937,4,0,1
938,5,0,0
939,3,1,0
940,5,0,0
941,3,0,0
942,2,0,0
943,5,0,0
944,5,0,0
945,3,0,1
946,3,1,1
947,2,0,1
948,4,0,1
949,2,1,0
950,3,0,1
951,5,0,0
952,3,1,0
953,4,0,1
954,4,0,1
955,4,0,1
956,5,0,0
957,1,1,0
958,4,0,1
959,5,0,0
960,4,1,0
961,4,0,1
962,5,1,0
963,5,1,0
964,2,1,0
965,4,0,1
966,5,0,0
967,4,0,1
968,2,1,0
969,2,0,0
970,5,0,0
971,4,0,1
972,2,1,0
973,2,0,0
974,3,1,0
975,3,0,0
976,3,0,0
977,2,0,0
978,4,0,1
979,2,1,1
980,4,0,1
981,2,1,0
982,5,1,0
983,1,0,0
984,5,1,0
985,3,0,1
986,5,0,0
987,3,0,0
988,2,0,0
989,1,0,0
990,4,0,1
991,4,0,1
992,3,0,0
993,4,1,1
994,3,0,1
995,4,1,0
996,5,0,1
997,5,0,0
998,5,0,0
999,3,0,0
1000,5,0,0
1001,4,0,1
1002,3,0,1
1003,3,0,0
1004,3,1,0
1005,2,1,0
1006,4,0,1
1007,4,0,1
1008,2,0,0
1009,2,0,0
1010,4,0,1
1011,3,0,0
1012,2,0,0
1013,3,0,1
1014,5,0,1
1015,4,1,0
1016,2,1,0
1017,5,0,0
1018,5,0,0
1019,1,1,0
1020,2,0,1
1021,3,0,0
1022,4,0,1
1023,3,0,1
1024,1,1,0
1025,3,1,0
1026,1,0,0
1027,3,0,1
1028,1,0,0
1029,2,0,0
1030,3,0,1
1031,3,0,1
1032,5,0,0
1033,5,1,0
1034,4,0,1
1035,1,1,0
1036,4,0,1
1037,3,0,0
1038,5,0,0
1039,1,0,0
1040,4,0,1
1041,5,1,0
1042,1,0,0
1043,4,0,1
1044,4,1,0
1045,5,1,0
1046,4,0,1
1047,5,0,0
1048,2,0,0
1049,2,0,0
1050,4,0,1
1051,4,0,1
1052,3,1,0
1053,5,0,0
1054,3,0,1
1055,1,0,0
1056,3,0,0
1057,5,0,1
1058,2,0,0
1059,5,0,1
1060,4,0,1
1061,2,1,0
1062,3,0,0
1063,3,0,1
1064,4,0,1
1065,3,0,1
1066,5,0,0
1067,3,0,1
1068,4,0,1
1069,2,0,1
1070,1,1,0
1071,4,0,1
1072,5,1,0
1073,4,0,1
1074,5,0,0
1075,2,1,0
1076,2,0,0
1077,4,0,1
1078,4,1,0
1079,5,0,1
1080,5,0,0
1081,2,0,0
1082,3,1,0
1083,5,0,0
1084,4,0,1
1085,3,0,1
1086,5,0,1
1087,2,0,0
1088,4,0,1
1089,2,0,0
1090,4,0,1
1091,4,0,1
1092,2,0,0
1093,4,0,1
1094,2,0,0
1095,2,1,0
1096,4,0,1
1097,4,0,1
1098,2,0,0
1099,5,1,0
1100,4,1,0
1101,3,0,0
1102,2,0,0
1103,3,0,1
1104,3,0,0
1105,4,0,1
1106,2,0,0
1107,3,0,1
1108,3,0,1
1109,2,0,1
1110,4,0,1
1111,2,0,0
1112,4,0,1
1113,4,0,1
1114,2,1,0
1115,4,0,1
1116,4,0,1
1117,3,0,1
1118,2,1,1
1119,3,0,1
1120,3,0,1
1121,4,0,1
1122,3,0,1
1123,2,0,0
1124,4,0,1
1125,2,0,1
1126,4,0,1
1127,3,0,1
1128,4,1,1
1129,4,1,0
1130,3,0,1
1131,4,0,1
1132,4,1,1
1133,2,0,0
1134,4,0,1
1135,1,0,0
1136,4,0,1
1137,4,0,1
1138,4,0,1
1139,1,1,0
1140,4,0,1
1141,3,0,0
1142,4,0,0
1143,4,0,1
1144,2,0,1
1145,3,0,0
1146,2,1,1
1147,5,0,0
1148,2,1,0
1149,4,0,1
1150,1,0,0
1151,5,1,0
1152,5,0,0
1153,2,1,0
1154,2,1,0
1155,2,0,0
1156,4,0,1
1157,3,0,1
1158,2,0,0
1159,3,0,1
1160,5,0,0
1161,4,0,1
1162,4,1,0
1163,1,0,1
1164,2,1,0
1165,2,0,0
1166,2,0,0
1167,5,1,0
1168,3,1,1
1169,2,0,0
1170,3,0,1
1171,3,0,1
1172,3,1,0
1173,5,1,0
1174,4,1,0
1175,4,0,1
1176,1,0,0
1177,4,0,1
1178,2,0,0
1179,4,0,1
1180,5,0,0
1181,3,0,0
1182,5,0,0
1183,1,0,0
1184,3,1,0
1185,3,1,0
1186,4,0,1
1187,4,0,1
1188,2,0,0
1189,2,1,1
1190,3,0,1
1191,4,1,0
1192,4,1,0
1193,5,0,1
1194,4,0,1
1195,3,1,1
1196,4,1,0
1197,2,0,0
1198,2,0,1
1199,4,0,1
1200,5,0,0
1201,5,1,0
1202,3,0,1
1203,3,0,1
1204,4,0,1
1205,2,0,0
1206,4,0,1
1207,3,0,1
1208,5,0,0
1209,2,0,1
1210,2,0,0
1211,5,0,1
1212,2,0,0
1213,3,1,0
1214,4,0,0
1215,2,0,0
1216,3,1,0
1217,4,0,1
1218,2,1,0
1219,1,0,0
1220,4,1,0
1221,1,0,0
1222,4,0,1
1223,3,0,0
1224,5,0,0
1225,5,1,0
1226,5,0,0
1227,4,1,0
1228,3,0,0
1229,3,0,0
1230,4,0,1
1231,2,0,1
1232,1,0,0
1233,4,1,0
1234,3,0,0
1235,3,0,0
1236,3,0,1
1237,4,0,1
1238,3,1,0
1239,3,0,0
1240,2,1,0
1241,1,0,0
1242,2,0,0
1243,5,0,1
1244,3,0,1
1245,3,0,0
1246,4,1,0
1247,3,0,0
1248,5,0,0
1249,5,0,0
1250,1,0,1
1251,3,1,1
1252,5,0,0
1253,4,1,0
1254,4,0,1
1255,4,0,0
1256,3,0,0
1257,4,1,0
1258,3,0,1
1259,4,0,1
1260,1,0,0
1261,3,0,0
1262,5,1,1
1263,5,0,0
1264,4,0,1
1265,2,0,1
1266,3,0,1
1267,1,0,1
1268,3,0,0
1269,4,0,1
1270,4,0,1
1271,1,0,1
1272,3,0,1
1273,5,0,1
1274,5,1,0
1275,1,0,1
1276,2,0,0
1277,5,0,0
1278,5,0,0
1279,1,1,0
1280,2,0,1
1281,5,0,1
1282,3,0,1
1283,1,0,0
1284,4,1,1
1285,3,0,1
1286,3,0,0
1287,4,0,1
1288,4,0,1
1289,4,0,1
1290,2,0,0
1291,4,0,1
1292,2,0,0
1293,4,0,1
1294,4,0,1
1295,4,0,0
1296,3,0,1
1297,4,0,1
1298,5,0,0
1299,4,0,1
1300,2,0,0
1301,4,0,1
1302,2,0,0
1303,3,1,0
1304,2,0,0
1305,2,0,0
1306,3,1,0
1307,3,1,1
1308,3,0,1
1309,1,1,0
1310,4,0,1
1311,2,1,0
1312,5,0,1
1313,4,0,0
1314,3,0,0
1315,3,0,1
1316,3,0,0
1317,2,0,0
1318,5,0,0
1319,2,0,0
1320,3,1,0
1321,3,0,0
1322,5,1,1
1323,2,0,0
1324,4,1,0
1325,4,0,1
1326,2,0,0
1327,3,0,0
1328,3,0,0
1329,2,1,0
1330,2,0,0
1331,3,0,1
1332,3,1,0
1333,4,0,1
1334,4,0,0
1335,1,0,0
1336,1,1,0
1337,4,0,1
1338,3,1,0
1339,3,0,1
1340,2,1,0
1341,2,0,0
1342,2,0,0
1343,4,0,1
1344,5,0,0
1345,3,0,0
1346,4,0,1
1347,2,0,0
1348,4,0,1
1349,2,0,0
1350,4,0,1
1351,4,0,1
1352,3,1,0
1353,4,0,1
1354,4,1,0
1355,4,0,1
1356,4,0,1
1357,2,0,1
1358,3,0,0
1359,2,0,0
1360,5,0,0
1361,4,0,1
1362,4,0,1
1363,3,0,0
1364,4,1,0
1365,4,0,1
1366,4,0,1
1367,1,0,0
1368,5,0,1
1369,1,0,0
1370,2,0,0
1371,3,0,0
1372,3,0,1
1373,5,0,1
1374,5,0,1
1375,2,0,0
1376,4,0,1
1377,1,0,1
1378,4,1,0
1379,3,1,0
1380,1,0,0
1381,3,1,0
1382,4,0,1
1383,4,0,1
1384,5,0,0
1385,3,1,1
1386,1,1,1
1387,3,0,1
1388,5,0,0
1389,3,0,1
1390,2,1,0
1391,3,0,1
1392,3,0,1
1393,4,1,0
1394,2,1,0
1395,4,0,0
1396,1,0,0
1397,2,1,0
1398,2,1,0
1399,1,0,1
1400,4,0,1
1401,3,1,0
1402,2,0,0
1403,2,1,0
1404,3,1,0
1405,4,0,1
1406,3,0,1
1407,1,0,0
1408,5,0,1
1409,4,0,1
1410,2,0,0
1411,3,0,1
1412,4,1,0
1413,5,0,0
1414,5,1,0
1415,1,0,0
1416,5,1,0
1417,3,0,1
1418,4,0,1
1419,5,0,0
1420,4,1,0
1421,4,1,0
1422,4,0,1
1423,5,0,0
1424,5,0,0
1425,1,0,0
1426,5,1,0
1427,3,0,1
1428,3,0,1
1429,2,0,0
1430,2,1,0
1431,4,0,1
1432,4,0,1
1433,3,1,0
1434,3,1,0
1435,4,0,1
1436,1,1,0
1437,2,0,0
1438,4,0,1
1439,3,0,1
1440,4,0,0
1441,2,0,0
1442,1,0,0
1443,3,0,0
1444,2,1,0
1445,5,1,1
1446,4,0,1
1447,3,0,1
1448,4,0,1
1449,3,0,1
1450,2,0,0
1451,5,0,0
1452,2,0,0
1453,5,0,1
1454,3,0,1
1455,1,0,0
1456,4,0,1
1457,2,0,0
1458,1,1,0
1459,2,0,0
1460,3,0,0
1461,3,0,1
1462,2,0,0
1463,2,0,0
1464,1,0,0
1465,5,0,0
1466,4,1,0
1467,3,0,1
1468,3,0,1
1469,3,0,0
1470,4,0,1
1471,4,0,1
1472,4,0,1
1473,3,0,1
1474,4,1,0
1475,4,0,1
1476,3,0,0
1477,1,0,0
1478,2,1,1
1479,2,0,0
1480,2,1,0
1481,5,0,0
1482,4,0,1
1483,3,0,1
1484,2,0,0
1485,2,0,0
1486,1,0,0
1487,2,1,1
1488,4,0,1
1489,5,0,0
1490,5,0,0
1491,4,0,0
1492,4,0,1
1493,1,0,0
1494,4,0,1
1495,5,0,0
1496,5,1,0
1497,3,0,1
1498,5,0,0
1499,4,0,1
1500,2,1,0
1501,1,1,1
1502,4,1,0
1503,3,0,0
1504,3,0,1
1505,2,1,1
1506,3,0,1
1507,2,0,0
1508,4,1,1
1509,1,0,0
1510,5,0,0
1511,3,0,1
1512,4,0,1
1513,2,0,0
1514,4,1,1
1515,3,1,1
1516,5,0,0
1517,2,0,0
1518,4,0,1
1519,3,0,1
1520,3,0,0
1521,3,1,0
1522,2,0,0
1523,5,0,0
1524,1,0,0
1525,2,0,0
1526,5,0,0
1527,4,0,1
1528,3,0,1
1529,3,0,1
1530,2,0,1
1531,2,0,0
1532,3,0,1
1533,4,1,0
1534,1,0,0
1535,2,0,0
1536,4,0,1
1537,3,0,1
1538,5,0,1
1539,2,0,0
1540,2,0,0
1541,3,0,0
1542,3,0,1
1543,4,0,1
1544,3,0,1
1545,5,0,1
1546,2,0,0
1547,4,0,1
1548,4,1,0
1549,5,1,0
1550,2,0,0
1551,4,1,1
1552,5,0,0
1553,4,0,1
1554,2,1,0
1555,2,0,0
1556,4,0,1
1557,5,1,0
1558,5,0,0
1559,5,1,0
1560,2,0,0
1561,5,0,0
1562,5,0,0
1563,4,0,1
1564,2,0,0
1565,1,0,0
1566,4,1,0
1567,3,0,1
1568,4,0,1
1569,2,0,0
1570,2,0,0
1571,1,0,1
1572,2,1,0
1573,4,0,1
1574,3,0,1
1575,2,0,0
1576,5,0,1
1577,3,0,0
1578,4,0,1
1579,4,0,1
1580,2,0,0
1581,2,1,0
1582,2,0,0
1583,2,1,0
1584,3,0,1
1585,2,1,0
1586,2,0,1
1587,4,0,1
1588,5,0,0
1589,2,1,0
1590,5,0,0
1591,4,0,1
1592,5,0,0
1593,3,1,0
1594,4,0,1
1595,5,1,1
1596,3,0,0
1597,1,0,0
1598,5,0,1
1599,2,0,0
1600,3,0,1
1601,3,0,0
1602,5,0,0
1603,4,1,0
1604,1,0,0
1605,3,0,1
1606,1,0,0
1607,4,0,1
1608,5,0,0
1609,5,0,0
1610,1,0,0
1611,1,0,0
1612,2,0,1
1613,3,1,0
1614,5,0,0
1615,4,0,1
1616,3,0,1
1617,1,0,0
1618,4,0,1
1619,3,0,0
1620,4,0,0
1621,5,0,0
1622,2,1,1
1623,4,0,1
1624,4,0,1
1625,3,0,0
1626,3,0,1
1627,5,0,1
1628,5,0,1
1629,4,0,1
1630,2,0,0
1631,5,0,0
1632,2,0,0
1633,2,0,0
1634,2,0,0
1635,3,0,1
1636,4,1,0
1637,1,0,0
1638,4,1,0
1639,2,0,0
1640,5,0,0
1641,3,0,1
1642,5,0,0
1643,3,0,0
1644,2,0,0
1645,1,0,0
1646,4,0,1
1647,4,1,0
1648,3,0,1
1649,4,0,1
1650,4,0,1
1651,5,1,0
1652,3,0,0
1653,2,0,0
1654,2,0,0
1655,4,1,0
1656,5,0,0
1657,4,1,1
1658,5,1,0
1659,4,0,1
1660,4,1,0
1661,3,0,1
1662,5,1,0
1663,4,0,1
1664,3,1,0
1665,2,1,1
